orderTime,serialNo,productNum,productAcctNum,portfolioNum,exchId,regId,stkId,contractNum,creditFlag,creditCashAmt,returnCreditCashAmt,tdReturnCreditCashAmt,creditCashInterest,returnCreditCashInterest,tdReturnCreditCashInterest,creditShareAmt,creditShareQty,creditShareFee,returnCreditShareQty,tdReturnCreditShareQty,returnCreditShareFee,tdReturnCreditShareFee,knockAvgPrice,knockQty,closeTime,creditCashIntRate,creditShareIntRate,tradeFee,CompactId,previousCreditCashAmt,PreviousCreditShareQty,UnReturnCreditCashAmt,UnReturnCreditShareQty,ExtendStatus
20151204000000,50716,136,168,185,1,0680056427,159901,A100159901,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100159901,0.0,0,0.0,1000,
20151204000000,50717,136,168,185,1,0680056427,159902,A100159902,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100159902,0.0,0,0.0,1000,
20151204000000,50718,136,168,185,1,0680056427,159905,A100159905,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100159905,0.0,0,0.0,1000,
20151204000000,50719,136,168,185,1,0680056427,159915,A100159915,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100159915,0.0,0,0.0,1000,
20151204000000,50720,136,168,185,1,0680056427,159919,A100159919,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100159919,0.0,0,0.0,1000,
20151204000000,50721,136,168,185,1,0680056427,159920,A100159920,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100159920,0.0,0,0.0,1000,
20151204000000,50722,136,168,185,1,0680056427,159922,A100159922,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100159922,0.0,0,0.0,1000,
20151204000000,50723,136,168,185,1,0680056427,159928,A100159928,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100159928,0.0,0,0.0,1000,
20151204000000,50724,136,168,185,1,0680056427,159929,A100159929,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100159929,0.0,0,0.0,1000,
20151204000000,50725,136,168,185,1,0680056427,159934,A100159934,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100159934,0.0,0,0.0,1000,
20151204000000,50726,136,168,185,1,0680056427,159937,A100159937,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100159937,0.0,0,0.0,1000,
20151204000000,50727,136,168,185,1,0680056427,159938,A100159938,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100159938,0.0,0,0.0,1000,
20151204000000,50728,136,168,185,1,0680056427,159939,A100159939,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100159939,0.0,0,0.0,1000,
20151204000000,50729,136,168,185,1,0680056427,159941,A100159941,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100159941,0.0,0,0.0,1000,
20151204000000,50730,136,168,185,1,0680056427,159948,A100159948,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100159948,0.0,0,0.0,1000,
20151204000000,50731,136,168,185,1,0680056427,159949,A100159949,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100159949,0.0,0,0.0,1000,
20151204000000,50732,136,168,185,1,0680056427,159952,A100159952,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100159952,0.0,0,0.0,1000,
20151204000000,50733,136,168,185,1,0680056427,159966,A100159966,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100159966,0.0,0,0.0,1000,
20151204000000,50734,136,168,185,1,0680056427,159967,A100159967,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100159967,0.0,0,0.0,1000,
20151204000000,50735,136,168,185,1,0680056427,159968,A100159968,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100159968,0.0,0,0.0,1000,
20151204000000,50736,136,168,185,1,0680056427,159977,A100159977,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100159977,0.0,0,0.0,1000,
20151204000000,50737,136,168,185,1,0680056427,159992,A100159992,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100159992,0.0,0,0.0,1000,
20151204000000,50738,136,168,185,1,0680056427,159993,A100159993,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100159993,0.0,0,0.0,1000,
20151204000000,50739,136,168,185,1,0680056427,159994,A100159994,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100159994,0.0,0,0.0,1000,
20151204000000,50740,136,168,185,1,0680056427,159995,A100159995,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100159995,0.0,0,0.0,1000,
20151204000000,50741,136,168,185,1,0680056427,159996,A100159996,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100159996,0.0,0,0.0,1000,
20151204000000,50742,136,168,185,1,0680056427,159997,A100159997,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100159997,0.0,0,0.0,1000,
20151204000000,50743,136,168,185,1,0680056427,159998,A100159998,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100159998,0.0,0,0.0,1000,
20151204000000,50744,136,168,185,1,0680056427,300001,A100300001,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300001,0.0,0,0.0,1000,
20151204000000,50745,136,168,185,1,0680056427,300002,A100300002,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300002,0.0,0,0.0,1000,
20151204000000,50746,136,168,185,1,0680056427,300003,A100300003,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300003,0.0,0,0.0,1000,
20151204000000,50747,136,168,185,1,0680056427,300006,A100300006,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300006,0.0,0,0.0,1000,
20151204000000,50748,136,168,185,1,0680056427,300009,A100300009,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300009,0.0,0,0.0,1000,
20151204000000,50749,136,168,185,1,0680056427,300010,A100300010,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300010,0.0,0,0.0,1000,
20151204000000,50750,136,168,185,1,0680056427,300012,A100300012,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300012,0.0,0,0.0,1000,
20151204000000,50751,136,168,185,1,0680056427,300014,A100300014,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300014,0.0,0,0.0,1000,
20151204000000,50752,136,168,185,1,0680056427,300015,A100300015,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300015,0.0,0,0.0,1000,
20151204000000,50753,136,168,185,1,0680056427,300017,A100300017,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300017,0.0,0,0.0,1000,
20151204000000,50754,136,168,185,1,0680056427,300018,A100300018,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300018,0.0,0,0.0,1000,
20151204000000,50755,136,168,185,1,0680056427,300020,A100300020,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300020,0.0,0,0.0,1000,
20151204000000,50756,136,168,185,1,0680056427,300024,A100300024,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300024,0.0,0,0.0,1000,
20151204000000,50757,136,168,185,1,0680056427,300025,A100300025,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300025,0.0,0,0.0,1000,
20151204000000,50758,136,168,185,1,0680056427,300026,A100300026,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300026,0.0,0,0.0,1000,
20151204000000,50759,136,168,185,1,0680056427,300027,A100300027,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300027,0.0,0,0.0,1000,
20151204000000,50760,136,168,185,1,0680056427,300033,A100300033,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300033,0.0,0,0.0,1000,
20151204000000,50761,136,168,185,1,0680056427,300034,A100300034,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300034,0.0,0,0.0,1000,
20151204000000,50762,136,168,185,1,0680056427,300036,A100300036,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300036,0.0,0,0.0,1000,
20151204000000,50763,136,168,185,1,0680056427,300037,A100300037,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300037,0.0,0,0.0,1000,
20151204000000,50764,136,168,185,1,0680056427,300039,A100300039,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300039,0.0,0,0.0,1000,
20151204000000,50765,136,168,185,1,0680056427,300042,A100300042,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300042,0.0,0,0.0,1000,
20151204000000,50766,136,168,185,1,0680056427,300053,A100300053,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300053,0.0,0,0.0,1000,
20151204000000,50767,136,168,185,1,0680056427,300054,A100300054,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300054,0.0,0,0.0,1000,
20151204000000,50768,136,168,185,1,0680056427,300055,A100300055,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300055,0.0,0,0.0,1000,
20151204000000,50769,136,168,185,1,0680056427,300058,A100300058,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300058,0.0,0,0.0,1000,
20151204000000,50770,136,168,185,1,0680056427,300059,A100300059,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300059,0.0,0,0.0,1000,
20151204000000,50771,136,168,185,1,0680056427,300065,A100300065,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300065,0.0,0,0.0,1000,
20151204000000,50772,136,168,185,1,0680056427,300066,A100300066,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300066,0.0,0,0.0,1000,
20151204000000,50773,136,168,185,1,0680056427,300068,A100300068,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300068,0.0,0,0.0,1000,
20151204000000,50774,136,168,185,1,0680056427,300070,A100300070,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300070,0.0,0,0.0,1000,
20151204000000,50775,136,168,185,1,0680056427,300072,A100300072,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300072,0.0,0,0.0,1000,
20151204000000,50776,136,168,185,1,0680056427,300073,A100300073,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300073,0.0,0,0.0,1000,
20151204000000,50777,136,168,185,1,0680056427,300078,A100300078,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300078,0.0,0,0.0,1000,
20151204000000,50778,136,168,185,1,0680056427,300079,A100300079,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300079,0.0,0,0.0,1000,
20151204000000,50779,136,168,185,1,0680056427,300085,A100300085,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300085,0.0,0,0.0,1000,
20151204000000,50780,136,168,185,1,0680056427,300088,A100300088,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300088,0.0,0,0.0,1000,
20151204000000,50781,136,168,185,1,0680056427,300091,A100300091,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300091,0.0,0,0.0,1000,
20151204000000,50782,136,168,185,1,0680056427,300098,A100300098,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300098,0.0,0,0.0,1000,
20151204000000,50783,136,168,185,1,0680056427,300099,A100300099,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300099,0.0,0,0.0,1000,
20151204000000,50784,136,168,185,1,0680056427,300101,A100300101,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300101,0.0,0,0.0,1000,
20151204000000,50785,136,168,185,1,0680056427,300110,A100300110,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300110,0.0,0,0.0,1000,
20151204000000,50786,136,168,185,1,0680056427,300113,A100300113,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300113,0.0,0,0.0,1000,
20151204000000,50787,136,168,185,1,0680056427,300115,A100300115,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300115,0.0,0,0.0,1000,
20151204000000,50788,136,168,185,1,0680056427,300118,A100300118,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300118,0.0,0,0.0,1000,
20151204000000,50789,136,168,185,1,0680056427,300122,A100300122,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300122,0.0,0,0.0,1000,
20151204000000,50790,136,168,185,1,0680056427,300123,A100300123,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300123,0.0,0,0.0,1000,
20151204000000,50791,136,168,185,1,0680056427,300124,A100300124,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300124,0.0,0,0.0,1000,
20151204000000,50792,136,168,185,1,0680056427,300128,A100300128,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300128,0.0,0,0.0,1000,
20151204000000,50793,136,168,185,1,0680056427,300130,A100300130,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300130,0.0,0,0.0,1000,
20151204000000,50794,136,168,185,1,0680056427,300133,A100300133,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300133,0.0,0,0.0,1000,
20151204000000,50795,136,168,185,1,0680056427,300134,A100300134,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300134,0.0,0,0.0,1000,
20151204000000,50796,136,168,185,1,0680056427,300136,A100300136,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300136,0.0,0,0.0,1000,
20151204000000,50797,136,168,185,1,0680056427,300139,A100300139,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300139,0.0,0,0.0,1000,
20151204000000,50798,136,168,185,1,0680056427,300142,A100300142,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300142,0.0,0,0.0,1000,
20151204000000,50799,136,168,185,1,0680056427,300144,A100300144,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300144,0.0,0,0.0,1000,
20151204000000,50800,136,168,185,1,0680056427,300145,A100300145,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300145,0.0,0,0.0,1000,
20151204000000,50801,136,168,185,1,0680056427,300146,A100300146,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300146,0.0,0,0.0,1000,
20151204000000,50802,136,168,185,1,0680056427,300147,A100300147,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300147,0.0,0,0.0,1000,
20151204000000,50803,136,168,185,1,0680056427,300152,A100300152,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300152,0.0,0,0.0,1000,
20151204000000,50804,136,168,185,1,0680056427,300157,A100300157,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300157,0.0,0,0.0,1000,
20151204000000,50805,136,168,185,1,0680056427,300166,A100300166,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300166,0.0,0,0.0,1000,
20151204000000,50806,136,168,185,1,0680056427,300168,A100300168,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300168,0.0,0,0.0,1000,
20151204000000,50807,136,168,185,1,0680056427,300170,A100300170,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300170,0.0,0,0.0,1000,
20151204000000,50808,136,168,185,1,0680056427,300174,A100300174,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300174,0.0,0,0.0,1000,
20151204000000,50809,136,168,185,1,0680056427,300177,A100300177,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300177,0.0,0,0.0,1000,
20151204000000,50810,136,168,185,1,0680056427,300180,A100300180,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300180,0.0,0,0.0,1000,
20151204000000,50811,136,168,185,1,0680056427,300182,A100300182,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300182,0.0,0,0.0,1000,
20151204000000,50812,136,168,185,1,0680056427,300183,A100300183,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300183,0.0,0,0.0,1000,
20151204000000,50813,136,168,185,1,0680056427,300188,A100300188,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300188,0.0,0,0.0,1000,
20151204000000,50814,136,168,185,1,0680056427,300189,A100300189,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300189,0.0,0,0.0,1000,
20151204000000,50815,136,168,185,1,0680056427,300191,A100300191,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300191,0.0,0,0.0,1000,
20151204000000,50816,136,168,185,1,0680056427,300194,A100300194,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300194,0.0,0,0.0,1000,
20151204000000,50817,136,168,185,1,0680056427,300197,A100300197,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300197,0.0,0,0.0,1000,
20151204000000,50818,136,168,185,1,0680056427,300199,A100300199,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300199,0.0,0,0.0,1000,
20151204000000,50819,136,168,185,1,0680056427,300203,A100300203,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300203,0.0,0,0.0,1000,
20151204000000,50820,136,168,185,1,0680056427,300205,A100300205,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300205,0.0,0,0.0,1000,
20151204000000,50821,136,168,185,1,0680056427,300207,A100300207,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300207,0.0,0,0.0,1000,
20151204000000,50822,136,168,185,1,0680056427,300212,A100300212,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300212,0.0,0,0.0,1000,
20151204000000,50823,136,168,185,1,0680056427,300222,A100300222,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300222,0.0,0,0.0,1000,
20151204000000,50824,136,168,185,1,0680056427,300223,A100300223,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300223,0.0,0,0.0,1000,
20151204000000,50825,136,168,185,1,0680056427,300226,A100300226,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300226,0.0,0,0.0,1000,
20151204000000,50826,136,168,185,1,0680056427,300232,A100300232,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300232,0.0,0,0.0,1000,
20151204000000,50827,136,168,185,1,0680056427,300236,A100300236,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300236,0.0,0,0.0,1000,
20151204000000,50828,136,168,185,1,0680056427,300237,A100300237,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000,0.0,0,0,0.0,0.0,12.0,1000,20160604,0.0,0.0,0.0,A100300237,0.0,0,0.0,1000,
