productNum,productAcctNum,PortfolioNum,PortfolioName,PortfolioStatus,PortfolioType,exchIdList,stkTypeList,orderTypeList,openDate,optId,Flag,offerPortfolioNum,investType,portfolioExteriorId,memo,F_hedgeFlagList,ParaValue
97,127,144,lisx1,0,0,0^1^2^3^4^5^6^7^8^D^F^H^N^S^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220525000000,99990,1,0,,,,SPEC,
98,128,145,lisx2,0,0,0^1^2^3^4^5^6^7^8^D^F^H^N^S^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220525000000,99990,1,0,,,,SPEC,
99,129,146,lisx3,0,0,0^1^2^3^4^5^6^7^8^D^F^H^N^S^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220525000000,99990,1,0,,,,SPEC,
100,130,147,顶点两融产品,0,0,0^1^D^F^N^S^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220526000000,99990,1,0,,,,SPEC,
101,132,148,pt526test1,0,0,0^1^2^3^4^5^6^7^8^D^F^H^N^S^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220526000000,99990,1,0,,,,SPEC,
102,133,149,S052701,0,0,0^1^D^F^N^S^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220527000000,99990,1,0,,,,SPEC,
103,134,150,202860,0,0,0^1^2^3^4^5^6^7^8^D^F^H^N^S^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220527000000,99990,1,0,,,,SPEC,
105,135,151,qh0601,0,0,0^1^2^3^4^5^6^7^8^D^F^H^N^S^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220601000000,99990,1,0,,,,SPEC,
106,136,152,0601test,0,0,0^1^D^F^N^S^Z,,,20220601000000,99990,1,0,,,,SPEC,
107,137,153,pt0601,0,0,0^1^2^3^4^5^6^7^8^D^F^H^N^S^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220601000000,99990,1,0,,,,SPEC,
108,138,154,lisx期货,0,0,0^1^D^F^N^S^Z,,,20220602000000,99990,1,0,,,,SPEC,
109,140,156,hazel测试产品2,0,2,0^1^2^3^4^5^6^7^8^D^F^H^N^S^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220605000000,99990,1,0,,,,SPEC,
110,141,157,hazel测试B,0,0,0^1^2^3^4^5^6^7^8^D^F^H^N^S^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220606000000,99990,1,0,,,,SPEC,
113,144,160,qh06071,0,0,0^1^2^3^4^5^6^7^8^D^F^H^N^S^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220607000000,haha000,1,0,,,,SPEC,
114,145,161,S06070,0,0,0^1^D^F^N^S^Z,,,20220607000000,99990,1,0,,,,SPEC,
115,146,162,xh+qh66,0,0,0^1^2^3^4^5^6^7^8^D^F^H^N^S^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220607000000,99990,1,0,,,,SPEC,
116,147,163,cremains,0,0,ALL,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220607000000,99990,1,0,,,,SPEC,
117,148,164,YYY,0,0,0^1^D^F^N^S^Z,,,20220608000000,99990,1,0,,,,SPEC,
118,149,165,cremains,0,0,0^1^2^3^4^5^6^7^8^D^F^H^N^S^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220608000000,99990,1,0,,,,SPEC,
121,152,168,hazel测试C,0,0,0^1^2^3^4^5^6^7^8^D^F^H^N^S^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220609000000,99990,1,0,,,,SPEC,
110,153,169,credit110-hazel测试B,0,0,0^1^2^3^4^5^6^7^8^D^F^H^N^S^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220609000000,99990,1,0,,,,SPEC,
124,156,172,S06160,0,0,0^1^D^F^N^S^Z,,,20220616000000,99990,1,0,,,,SPEC,
125,157,173,KJMG-产品,0,0,0^1^D^F^N^S^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220624000000,99990,1,0,,,,SPEC,
126,158,174,KJGG-,0,0,0^1^2^3^4^5^6^7^8^D^F^G^H^N^Q^S^T^U^V^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220624000000,99990,1,0,,,,SPEC,
127,159,175,KJHS,0,0,G^T,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220624000000,99990,1,0,,,,SPEC,
128,160,176,ceshi003,0,0,0^1^2^3^4^5^6^7^8^D^F^G^H^N^Q^S^T^U^V^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220627000000,99990,1,0,,,,SPEC,
129,161,177,A产品,0,0,0^1^D^F^N^S^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220628000000,99990,1,0,,,,SPEC,
130,162,178,B产品,0,0,0^1^D^F^N^S^Z,,,20220628000000,99990,1,0,,,,SPEC,
131,163,179,C产品,0,0,0^1^D^F^N^S^Z,,,20220628000000,99990,1,0,,,,SPEC,
132,164,180,FIXAC-KJ,0,0,0^1^D^F^N^S^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220629000000,99990,1,0,,,,SPEC,
133,165,181,000000006300,0,0,4^5,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220630000000,99990,1,0,,,,SPEC,
134,166,182,135,0,0,0^1^D^F^N^S^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220701000000,99990,1,0,,,,SPEC,
134,166,183,136,0,0,0^1^2^3^4^5^6^7^8^D^F^G^H^N^Q^S^T^U^V^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220701000000,99990,0,0,0,,,SPEC,
135,167,184,HTCS_ACC,0,0,0^1^D^F^N^S^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220701000000,99990,1,0,,,,SPEC,
136,168,185,ZJCFCS_ACC,0,0,0^1^2^3^4^5^6^7^8^D^F^G^H^N^Q^S^T^U^V^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220701000000,99990,1,0,,,,SPEC,
132,169,186,压测,0,0,0^1^2^3^4^5^6^7^8^D^F^G^H^N^Q^S^T^U^V^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220706000000,99990,1,0,,,,SPEC,
137,170,187,跨境港股融券交易,0,0,0^1^D^F^N^S^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220706000000,99990,1,0,,,,SPEC,
138,171,188,123,0,0,0^1^D^F^N^S^Z,,,20220707000000,99990,1,0,,,,SPEC,
139,172,189,华泰2410,0,0,0^1^2^3^4^5^6^7^8^D^F^G^H^N^Q^S^T^U^V^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220711000000,99990,1,0,,,,SPEC,
140,173,190,0000,0,0,D^F^S^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220712000000,99990,1,0,,,,SPEC,
140,174,191,期货,0,0,D^F^S^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220712000000,99990,1,0,,,,SPEC,
140,173,192,00001,0,0,D^F^S^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220712000000,99990,0,0,0,,,SPEC,
141,175,193,0002,0,0,0^1^D^F^N^S^Z,,,20220712000000,99990,1,0,,,,SPEC,
141,176,194,0002,0,0,0^1^D^F^N^S^Z,,,20220712000000,99990,1,0,,,,SPEC,
142,177,195,测试期货,0,0,D^F^S^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220712000000,99990,1,0,,,,SPEC,
143,178,196,期货A,0,0,D^F^S^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220718000000,99990,1,0,,,,SPEC,
143,179,197,期货B,0,0,D^F^S^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220718000000,99990,1,0,,,,SPEC,
144,180,198,融入方A,0,2,0^1^2^3^4^5^6^7^8^D^F^G^H^N^Q^S^T^U^V^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220718000000,99990,1,0,,,,SPEC,
145,181,199,SBL2.0,0,0,0^1^2^3^4^5^6^7^8^D^F^G^H^N^Q^S^T^U^V^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220718000000,99990,1,0,,,,SPEC,
146,182,200,TOOB1,0,0,0^1^2^3^4^5^6^7^8^D^F^G^H^N^Q^S^T^U^V^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220718000000,99990,1,0,,,,SPEC,
147,183,201,TOOC,0,0,0^1^2^3^4^5^6^7^8^D^F^G^H^M^N^Q^S^T^U^V^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220718000000,99990,1,0,,,,SPEC,
148,184,202,Asbl,0,0,0^1^2^3^4^5^6^7^8^D^F^G^H^N^Q^S^T^U^V^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220718000000,99990,1,0,,,,SPEC,
149,185,203,Bsbl,0,0,0^1^2^3^4^5^6^7^8^D^F^G^H^N^Q^S^T^U^V^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220718000000,99990,1,0,,,,SPEC,
150,186,204,Csbl,0,0,0^1^2^3^4^5^6^7^8^D^F^G^H^N^Q^S^T^U^V^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220718000000,99990,1,0,,,,SPEC,
151,187,205,ZKA01,0,0,0^1^2^3^4^5^6^7^8^D^F^G^H^N^Q^S^T^U^V^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220718000000,99990,1,0,,,,SPEC,
152,188,206,ZKA02,0,0,0^1^2^3^4^5^6^7^8^D^F^G^H^N^Q^S^T^U^V^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220718000000,99990,1,0,,,,SPEC,
144,189,207,融入方B,0,2,0^1^2^3^4^5^6^7^8^D^F^G^H^N^Q^S^T^U^V^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220718000000,99990,1,0,,,,SPEC,
153,190,208,ZKB01,0,0,0^1^2^3^4^5^6^7^8^D^F^G^H^N^Q^S^T^U^V^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220718000000,99990,1,0,,,,SPEC,
154,191,209,ZKC01,0,0,0^1^2^3^4^5^6^7^8^D^F^G^H^N^Q^S^T^U^V^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220718000000,99990,1,0,,,,SPEC,
155,192,210,中金测试,0,0,0^1^2^3^4^5^6^7^8^D^F^G^H^N^Q^S^T^U^V^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220718000000,99990,1,0,,,,SPEC,
156,193,211,6666,0,0,0^1^2^3^4^5^6^7^8^D^F^G^H^N^Q^S^T^U^V^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220719000000,99990,0,0,0,,,SPEC,
156,193,212,5555,0,0,0^1^2^3^4^5^6^7^8^D^F^G^H^N^Q^S^T^U^V^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220719000000,99990,0,0,0,,,SPEC,
157,194,213,中金财富C账户,0,0,0^1^D^F^N^S^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220719000000,99990,1,0,,,,SPEC,
158,195,214,华泰约券C账户,0,0,0^1^D^F^N^S^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220719000000,99990,1,0,,,,SPEC,
159,196,215,HT约券C账户,0,0,0^1^D^F^N^S^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220719000000,99990,1,0,,,,SPEC,
160,197,216,中金财富C账号,0,0,0^1^D^F^N^S^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220720000000,99990,1,0,,,,SPEC,
15,198,217,lisx期货,0,0,0^1^D^F^N^S^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220721000000,99990,1,0,,,,SPEC,
161,199,218,合约A0721,0,0,0^1^2^3^4^5^6^7^8^D^F^G^H^N^Q^S^T^U^V^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220721000000,99990,1,0,,,,SPEC,
162,200,219,对冲B0721,0,0,0^1^2^3^4^5^6^7^8^D^F^G^H^N^Q^S^T^U^V^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220721000000,99990,1,0,,,,SPEC,
163,201,220,IMSTOB010101,0,0,0^1,ALL,,20220728121231,99990,1,0,,,,SPEC,
164,202,221,TOOB2,0,0,0^1^2^3^4^5^6^7^8^D^F^G^H^M^N^Q^S^T^U^V^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220728121731,99990,1,0,0,,,,
165,203,222,TOOC2,0,0,0^1^D^F^N^S^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220728000000,99990,1,0,,,,SPEC,
166,204,223,跨境测试,0,0,0^1^2^3^4^5^6^7^8^D^F^G^H^M^N^Q^S^T^U^V^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220728000000,99990,1,0,,,,SPEC,
167,205,224,跨境_TZZH,0,0,0^1^2^3^4^5^6^7^8^D^F^G^H^N^Q^S^T^U^V^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220728000000,99990,1,0,,,,SPEC,
168,206,225,港股测试28,0,0,H,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220728000000,99990,1,0,,,,SPEC,
169,207,226,合约A,0,0,0^1^2^3^4^5^6^7^8^D^F^G^H^N^Q^S^T^U^V^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220729000000,99990,1,0,,,,SPEC,
170,208,227,合约B,0,0,0^1^2^3^4^5^6^7^8^D^F^G^H^N^Q^S^T^U^V^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220729000000,99990,1,0,,,,SPEC,
171,209,228,对冲C,0,0,0^1^2^3^4^5^6^7^8^D^F^G^H^N^Q^S^T^U^V^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220729000000,99990,1,0,,,,SPEC,
172,210,229,A产品,0,2,0^1^2^3^4^5^6^7^8^D^F^G^H^N^Q^S^T^U^V^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220729000000,99990,1,0,,,,SPEC,
173,211,230,B产品,0,0,0^1^D^F^N^S^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220729000000,99990,1,0,,,,SPEC,
174,212,231,C产品,0,0,0^1^2^3^4^5^6^7^8^D^F^G^H^M^N^Q^S^T^U^V^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220729000000,99990,1,0,,,,SPEC,
175,213,232,TOOD,0,0,0^1^D^F^N^S^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220729000000,99990,1,0,,,,SPEC,
175,214,233,TOOD2,0,0,0^1^D^F^N^S^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220730000000,99990,1,0,,,,SPEC,
176,215,234,海通现货,0,0,0^1^2^3^4^5^6^7^8^D^F^G^H^N^Q^S^T^U^V^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220802000000,99990,1,0,,,,SPEC,
177,216,235,ZD产品1号,0,2,0^1^2^3^4^5^6^7^D^F^S^X^Y^Z^N^H^V^Q^8^U,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220804130921,99990,1,0,,,,,
178,217,236,ZD产品2号,0,0,0^1^2^3^4^5^6^7^D^F^S^X^Y^Z^N^H^V^Q^8^U,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0,,20220804131034,99990,1,0,,,,,
179,218,237,211,0,2,0^1^2^3^4^5^6^7^8^D^F^G^H^N^Q^S^T^U^V^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220808000000,99990,1,0,,,,SPEC,
180,219,238,212,0,0,0^1^2^3^4^5^6^7^8^D^F^G^H^N^Q^S^T^U^V^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220808000000,99990,1,0,,,,SPEC,
181,220,239,213,0,0,0^1^2^3^4^5^6^7^8^D^F^G^H^N^Q^S^T^U^V^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220808000000,99990,1,0,,,,SPEC,
182,221,240,INTL,0,0,0^1^D^F^N^S^Z,,,20220808000000,99990,1,0,,,,SPEC,
183,222,241,HL场外融券,0,2,0^1^2^3^4^5^6^7^8^D^F^G^H^N^Q^S^T^U^V^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220808144613,99990,1,0,,,,,
184,223,242,INTL,0,0,0^1^D^F^N^S^Z,,,20220808000000,99990,1,0,,,,SPEC,
182,221,243,INTLA,0,0,0,A0,,20220808000000,99990,0,0,0,,,SPEC,
185,224,244,QAX,0,0,0^1^2^3^4^5^6^7^8^D^F^G^H^N^Q^S^T^U^V^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220808000000,99990,1,0,,,,SPEC,
185,224,245,QAXA,0,0,0,A0,,20220808000000,99990,0,0,0,,,SPEC,
186,225,246,QAXB,0,0,0^1^D^F^N^S^Z,,,20220808000000,99990,1,0,,,,SPEC,
186,226,247,QAX,0,0,0^1^D^F^N^S^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220808000000,99990,1,0,,,,SPEC,
187,227,248,QAXC,0,0,0^1^D^F^N^S^Z,,,20220808000000,99990,1,0,,,,SPEC,
188,228,249,JIAA,0,0,0^1^2^3^4^5^6^7^8^D^F^G^H^N^Q^S^T^U^V^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220808000000,99990,1,0,,,,SPEC,
188,229,250,JIAA,0,0,0^1^D^F^N^S^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220808000000,99990,1,0,,,,SPEC,
189,230,252,JIBB,0,0,0^1^2^3^4^5^6^7^8^D^F^G^H^N^Q^S^T^U^V^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220808000000,99990,0,0,0,,,SPEC,
190,231,253,JICC,0,0,0^1^2^3^4^5^6^7^8^D^F^G^H^N^Q^S^T^U^V^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220808000000,99990,1,0,,,,SPEC,
190,232,254,JICC,0,0,0^1^D^F^N^S^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220808000000,99990,1,0,,,,SPEC,
191,233,255,HL场外融券B机构,0,0,0^1^2^3^4^5^6^7^8^D^F^G^H^N^Q^S^T^U^V^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220808161831,99990,1,0,,,,,
192,234,256,HL场外融券C机构,0,0,0^1^2^3^4^5^6^7^8^D^F^G^H^N^Q^S^T^U^V^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220808162000,99990,1,0,,,,,
193,235,257,ZNKP测试,0,0,D^F^N^S^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220809000000,99990,1,0,,,,SPEC,
193,236,258,ZNKP测试,0,0,D^F^N^S^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220809000000,99990,1,0,,,,SPEC,
193,235,259,智能开平测试1,0,0,D^F^N^S^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220809000000,99990,0,0,0,,,SPEC,
194,237,260,ZNKP测试1,0,0,D^F^N^S^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220809000000,99990,1,0,,,,SPEC,
194,238,261,ZNKP测试1,0,0,0^1^D^F^N^S^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220809000000,99990,1,0,,,,SPEC,
195,239,262,777,0,0,0^1^D^F^N^S^Z,,,20220809000000,99990,1,0,,,,SPEC,
196,240,263,场外融券产品,0,0,0^1^2^3^4^5^6^7^8^D^F^G^H^N^Q^S^T^U^V^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220810000000,99990,1,0,,,,SPEC,
197,241,264,B机构（海通）,0,0,0^1^2^3^4^5^6^7^8^D^F^G^H^N^Q^S^T^U^V^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220810000000,99990,1,0,,,,SPEC,
198,242,265,C机构（三方）,0,0,0^1^2^3^4^5^6^7^8^D^F^G^H^N^Q^S^T^U^V^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220810000000,99990,1,0,,,,SPEC,
199,243,266,报告下载产品,0,0,0^1^D^F^N^S^Z,,,20220811141219,99990,1,0,,,,,
199,244,267,报告下载资产单元B,0,0,0^1^D^F^N^S^Z,,,20220811144948,99990,0,0,,,,,
200,245,268,A1产品,0,2,0^1^2^3^4^5^6^7^8^D^F^G^H^N^Q^S^T^U^V^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220811000000,99990,1,0,,,,SPEC,
201,246,269,A2产品,0,0,0^1^2^3^4^5^6^7^8^D^F^G^H^M^N^Q^S^T^U^V^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220811000000,99990,1,0,,,,SPEC,
202,247,270,A3产品,0,2,0^1^2^3^4^5^6^7^8^D^F^G^H^N^Q^S^T^U^V^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220811000000,99990,1,0,,,,SPEC,
203,248,271,A4产品,0,0,0^1^D^F^N^S^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220811000000,99990,1,0,,,,SPEC,
204,249,272,B1产品,0,0,0^1^2^3^4^5^6^7^8^D^F^G^H^M^N^Q^S^T^U^V^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220811000000,99990,1,0,,,,SPEC,
205,250,273,B2产品,0,0,0^1^D^F^N^S^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220811000000,99990,1,0,,,,SPEC,
