productNum,productAcctNum,currencyId,acctid,ThirdSystemId,previousAmt,previousStkValue,previousIncome,ydMarginUsedAmt,currentAmt,UsableAmt,tradeFrozenAmt,ExceptFrozenAmt,needSettleAmt,marginUsedAmt,StkValue,closePNL,realTimePnl,closeNoFeePNL,sumClosePNL,sumTotalFee,T2ExtraUsableAmt,CashMovementAmt,updateTime,TotalDebt,AssetsTotalValue,SZT2ExtraUsableAmt,T1ShareUsableAmt,usedT1ShareUsabledAmt,SZusedT1ShareUsabledAmt
70,93,RMB,194978,2202,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220830102513,0.0,0.0,0.0,0.0,0.0,0.0
71,95,RMB,112233445566,2301,0.0,0.0,0.0,0.0,1000000000.0,999982149.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220503161416,0.0,0.0,0.0,0.0,0.0,0.0
72,97,RMB,ylcs2005,2701,0.0,0.0,0.0,0.0,1000000000.0,1006117122.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220729121652,0.0,0.0,0.0,0.0,0.0,0.0
73,99,RMB,ylcs2006,2401,0.0,0.0,0.0,0.0,1000000000.0,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220729102132,0.0,0.0,0.0,0.0,0.0,0.0
74,101,RMB,ylcs2007,2301,0.0,0.0,0.0,0.0,1000000000.0,999998585.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20221013173635,0.0,0.0,0.0,0.0,0.0,0.0
75,102,RMB,000000007733,2306,0.0,0.0,0.0,0.0,50000000000.0,49999994755.84,0.0,0.0,7355655.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220524092915,0.0,0.0,0.0,0.0,0.0,0.0
76,103,RMB,000000008712,2306,0.0,0.0,0.0,0.0,50000000000.0,50000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220524094325,0.0,0.0,0.0,0.0,0.0,0.0
77,104,RMB,202205091797,22,0.0,0.0,0.0,0.0,999999999999.99,999999999999.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220729120648,0.0,0.0,0.0,0.0,0.0,0.0
77,105,RMB,202205091798,2401,10020791.0,23850.0,0.0,0.0,9996941.0,9996941.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220701205435,0.0,0.0,0.0,0.0,0.0,0.0
77,106,RMB,202205091796,22,0.0,0.0,0.0,0.0,999999999999.99,999999999999.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220627193057,0.0,0.0,0.0,0.0,0.0,0.0
78,107,RMB,202205101799,2401,-860.9,128.1,0.0,0.0,999999999999.99,999999999999.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220825142405,0.0,0.0,0.0,0.0,0.0,0.0
79,108,RMB,202205101798,22,0.0,0.0,0.0,0.0,999999999999.99,999846937812.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220812230315,0.0,0.0,0.0,0.0,0.0,0.0
80,109,RMB,202205101797,22,0.0,0.0,0.0,0.0,999999999999.99,999856172886.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220812230244,0.0,0.0,0.0,0.0,0.0,0.0
81,110,RMB,000621923342,2305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220511000000,0.0,0.0,0.0,0.0,0.0,0.0
84,113,RMB,000020220511,2301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220511000000,0.0,0.0,0.0,0.0,0.0,0.0
85,115,RMB,000020220517,22,0.0,0.0,0.0,0.0,999999999.0,999999999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220729101359,0.0,0.0,0.0,0.0,0.0,0.0
85,115,RMB,000020220518,22,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220729101400,0.0,0.0,0.0,0.0,0.0,0.0
86,116,RMB,000020220520,2201,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220726170707,0.0,0.0,0.0,0.0,0.0,0.0
86,116,RMB,000020220519,2301,0.0,0.0,0.0,0.0,999999999.0,999982553.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220524175409,0.0,0.0,0.0,0.0,0.0,0.0
87,117,RMB,000020220521,22,0.0,0.0,0.0,0.0,999999999.0,999999999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20221011000000,0.0,0.0,0.0,0.0,0.0,0.0
87,117,RMB,000020220522,22,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20221011000000,0.0,0.0,0.0,0.0,0.0,0.0
88,118,RMB,000020220523,22,0.0,0.0,0.0,0.0,999999999.0,999999999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220729120729,0.0,0.0,0.0,0.0,0.0,0.0
88,118,RMB,000020220524,22,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220729120730,0.0,0.0,0.0,0.0,0.0,0.0
89,119,RMB,000020220526,2201,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220726170731,0.0,0.0,0.0,0.0,0.0,0.0
89,119,RMB,000020220525,2301,0.0,0.0,0.0,0.0,999999999.0,999963897.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220531175153,0.0,0.0,0.0,0.0,0.0,0.0
90,120,RMB,000020220527,22,0.0,0.0,0.0,0.0,999999999.0,999999999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220729101421,0.0,0.0,0.0,0.0,0.0,0.0
91,121,RMB,000020220528,22,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220729120801,0.0,0.0,0.0,0.0,0.0,0.0
92,122,RMB,000020220529,2301,0.0,0.0,0.0,0.0,999999999.0,999991286.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220721172934,0.0,0.0,0.0,0.0,0.0,0.0
93,123,RMB,000020220530,2201,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220726170825,0.0,0.0,0.0,0.0,0.0,0.0
94,124,RMB,000020220531,22,0.0,0.0,0.0,0.0,999999999.0,999999999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220729121443,0.0,0.0,0.0,0.0,0.0,0.0
95,125,RMB,000020220532,22,0.0,0.0,0.0,0.0,999999999.0,999999999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220729170530,0.0,0.0,0.0,0.0,0.0,0.0
96,126,RMB,000020220533,2301,0.0,0.0,0.0,0.0,999999999.0,999962980.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220729121442,0.0,0.0,0.0,0.0,0.0,0.0
97,127,RMB,100000023456,2401,1234561.0,0.0,0.0,0.0,1234561.0,1234561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220629030316,0.0,0.0,0.0,0.0,0.0,0.0
98,128,RMB,100000034567,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220809144431,0.0,0.0,0.0,0.0,0.0,0.0
99,129,RMB,100000045678,2302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220525000000,0.0,0.0,0.0,0.0,0.0,0.0
100,130,RMB,900200560,2403,0.0,0.0,0.0,0.0,10000000.0,4189937.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220704163659,0.0,0.0,0.0,0.0,0.0,0.0
100,131,RMB,900200560,2403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220526000000,0.0,0.0,0.0,0.0,0.0,0.0
101,132,HKD,77000000526,2301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220722000000,0.0,0.0,0.0,0.0,0.0,0.0
101,132,RMB,77000000526,2301,0.0,0.0,0.0,0.0,1000000.0,99294753540.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220801161429,0.0,0.0,0.0,0.0,0.0,0.0
101,132,USD,77000000526,2301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220722000000,0.0,0.0,0.0,0.0,0.0,0.0
102,133,RMB,12344555556666666,2301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220527000000,0.0,0.0,0.0,0.0,0.0,0.0
103,134,RMB,202860,2202,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220830102128,0.0,0.0,0.0,0.0,0.0,0.0
105,135,RMB,77000000526,2201,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220726170917,0.0,0.0,0.0,0.0,0.0,0.0
107,137,RMB,990000006015,2201,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220809131906,0.0,0.0,0.0,0.0,0.0,0.0
107,137,RMB,88000000601,2301,0.0,0.0,0.0,0.0,100000000000.0,99999852258.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220601204805,0.0,0.0,0.0,0.0,0.0,0.0
109,140,RMB,888888,2405,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220608102927,0.0,0.0,0.0,0.0,0.0,0.0
109,645,RMB,889,2901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220916000000,0.0,0.0,0.0,0.0,0.0,0.0
109,646,RMB,990,2201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220916000000,0.0,0.0,0.0,0.0,0.0,0.0
110,141,RMB,999hazelB,22,0.0,0.0,0.0,0.0,10000000.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220606141353,0.0,0.0,0.0,0.0,0.0,0.0
110,153,RMB,CREDIThazelB,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220609000000,0.0,0.0,0.0,0.0,0.0,0.0
113,144,RMB,770000000607,2201,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220819120910,0.0,0.0,0.0,0.0,0.0,0.0
115,146,RMB,880000000066,2201,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220726170921,0.0,0.0,0.0,0.0,0.0,0.0
115,146,RMB,770000000066,2301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220607000000,0.0,0.0,0.0,0.0,0.0,0.0
116,147,RMB,000000001120,2306,0.0,0.0,0.0,0.0,10000000.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220607214850,0.0,0.0,0.0,0.0,0.0,0.0
117,148,RMB,123456,2405,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220608102408,0.0,0.0,0.0,0.0,0.0,0.0
118,149,RMB,1120,2301,0.0,0.0,0.0,0.0,0.0,9241219.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220608164949,0.0,0.0,0.0,0.0,0.0,0.0
121,152,RMB,CREDIThazelC,2301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220609000000,0.0,0.0,0.0,0.0,0.0,0.0
125,157,HKD,02-0273469-24,2501,1000000.0,0.0,0.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220721221512,0.0,0.0,0.0,0.0,0.0,0.0
125,157,RMB,02-0273469-24,2501,100023850.0,23850.0,0.0,0.0,100000000.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220810131527,0.0,0.0,0.0,0.0,0.0,0.0
125,157,USD,02-0273469-24,2501,100000000.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220721221426,0.0,0.0,0.0,0.0,0.0,0.0
126,158,HKD,02-0273469-24,2502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220630152704,0.0,0.0,0.0,0.0,0.0,0.0
126,158,RMB,02-0273469-24,2502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220715161223,0.0,0.0,0.0,0.0,0.0,0.0
126,158,USD,02-0273469-24,2502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220630152738,0.0,0.0,0.0,0.0,0.0,0.0
127,159,HKD,02-0273469-24,2503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220630000000,0.0,0.0,0.0,0.0,0.0,0.0
127,159,RMB,02-0273469-24,2503,1088788.0,88788.0,0.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220714171358,0.0,0.0,0.0,0.0,0.0,0.0
127,159,USD,02-0273469-24,2503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220630000000,0.0,0.0,0.0,0.0,0.0,0.0
128,160,RMB,202206271798,2302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220627000000,0.0,0.0,0.0,0.0,0.0,0.0
129,161,RMB,test,2501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220628000000,0.0,0.0,0.0,0.0,0.0,0.0
130,162,RMB,test,2501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220628000000,0.0,0.0,0.0,0.0,0.0,0.0
131,163,RMB,test,2501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220628000000,0.0,0.0,0.0,0.0,0.0,0.0
132,164,HKD,FIXAC-TEST-ACCTID,2401,0.0,0.0,0.0,0.0,888888888888.88,888888888888.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220802161404,0.0,0.0,0.0,0.0,0.0,0.0
132,164,RMB,FIXAC-TEST-ACCTID,2401,0.0,0.0,0.0,0.0,10000000000.0,10000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220805155212,0.0,0.0,0.0,0.0,0.0,0.0
132,164,USD,FIXAC-TEST-ACCTID,2401,0.0,0.0,0.0,0.0,999999999999.99,999999999999.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220802161130,0.0,0.0,0.0,0.0,0.0,0.0
132,169,RMB,09222834,2401,0.0,0.0,0.0,0.0,1000000000.0,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220708150154,0.0,0.0,0.0,0.0,0.0,0.0
133,165,HKD,000000006300,2301,0.0,0.0,0.0,0.0,999999999999.0,999999999999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999999999999.0,0.0,20220630150010,0.0,0.0,0.0,999999999999.0,0.0,0.0
133,165,RMB,000000006300,2301,0.0,0.0,0.0,0.0,999999999999.0,999999999999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999999999999.0,0.0,20220630150010,0.0,0.0,0.0,999999999999.0,0.0,0.0
134,166,RMB,20018505,2403,0.0,0.0,0.0,0.0,9000000000.0,9000000000.0,0.0,0.0,-3774000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220715145727,0.0,0.0,0.0,0.0,0.0,0.0
135,167,RMB,20018505,2407,0.0,0.0,0.0,0.0,0.0,8999989832.37,0.0,0.0,-9000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220927143021,0.0,0.0,0.0,0.0,0.0,0.0
136,168,RMB,22978488,2408,9341710597.95,9137132047.95,0.0,0.0,204578550.0,888888876704.8,0.0,0.0,13387015947.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220915000000,0.0,0.0,0.0,0.0,0.0,0.0
136,320,RMB,001,2301,0.0,0.0,0.0,0.0,999999999999.99,999999997213.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220927143034,0.0,0.0,0.0,0.0,0.0,0.0
137,170,RMB,02-0273469-24,2504,0.0,0.0,0.0,0.0,6666666666.0,6666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220708150630,0.0,0.0,0.0,0.0,0.0,0.0
138,171,RMB,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220707000000,0.0,0.0,0.0,0.0,0.0,0.0
139,172,RMB,20018505,2410,0.0,0.0,0.0,0.0,0.0,29000071952.0,0.0,0.0,-29000071952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220930094515,0.0,0.0,0.0,0.0,0.0,0.0
140,173,RMB,4444,2201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220916000000,0.0,0.0,0.0,0.0,0.0,0.0
140,173,RMB,0000,3004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220712000000,0.0,0.0,0.0,0.0,0.0,0.0
140,174,RMB,20220901,2413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220916000000,0.0,0.0,0.0,0.0,0.0,0.0
141,176,RMB,0001,2201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220712000000,0.0,0.0,0.0,0.0,0.0,0.0
142,177,RMB,0712,2201,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220726171014,0.0,0.0,0.0,0.0,0.0,0.0
143,178,RMB,0718,2201,0.0,0.0,0.0,0.0,100000.0,99958.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220818113933,0.0,0.0,0.0,0.0,0.0,0.0
143,179,RMB,0718,2201,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220823140845,0.0,0.0,0.0,0.0,0.0,0.0
144,180,RMB,000020220718,2401,0.0,0.0,0.0,0.0,10000000.0,9956067.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20221013132250,0.0,0.0,0.0,0.0,0.0,0.0
144,189,RMB,000020220719,2401,0.0,0.0,0.0,0.0,100000000.0,99987793.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20221013165320,0.0,0.0,0.0,0.0,0.0,0.0
146,182,RMB,000000220718,22,0.0,0.0,0.0,0.0,10000000000.0,9999883692.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220818155906,0.0,0.0,0.0,0.0,0.0,0.0
147,183,RMB,000000220719,22,0.0,0.0,0.0,0.0,10000000.0,9993896.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20221013165320,0.0,0.0,0.0,0.0,0.0,0.0
148,184,RMB,000000890111,2401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220923103131,0.0,0.0,0.0,0.0,0.0,0.0
149,185,RMB,000000890112,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220718000000,0.0,0.0,0.0,0.0,0.0,0.0
150,186,RMB,000000890113,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220718000000,0.0,0.0,0.0,0.0,0.0,0.0
151,187,RMB,2022071800001,2401,0.0,0.0,0.0,0.0,999999999999.99,999999999999.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220729210627,0.0,0.0,0.0,0.0,0.0,0.0
152,188,RMB,202207180002,2401,0.0,0.0,0.0,0.0,999999999999.99,999999999999.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220729210638,0.0,0.0,0.0,0.0,0.0,0.0
153,190,RMB,202207180003,22,0.0,0.0,0.0,0.0,999999999999.99,999999993324.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220731180940,0.0,0.0,0.0,0.0,0.0,0.0
154,191,RMB,202207180007,22,0.0,0.0,0.0,0.0,999999999999.99,999999993324.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220731174722,0.0,0.0,0.0,0.0,0.0,0.0
155,192,RMB,800190021025,2412,53250.0,53250.0,0.0,0.0,0.0,397447500.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220927155846,0.0,0.0,0.0,0.0,0.0,0.0
156,193,RMB,8009176777,2406,200374828.22,0.0,0.0,0.0,200374828.22,200374828.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220726031834,0.0,0.0,0.0,0.0,0.0,0.0
157,194,RMB,12988881,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220719000000,0.0,0.0,0.0,0.0,0.0,0.0
158,195,RMB,900200560,2409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220719000000,0.0,0.0,0.0,0.0,0.0,0.0
159,196,RMB,900020116,2409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220719000000,0.0,0.0,0.0,0.0,0.0,0.0
160,197,RMB,12988883,2411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220720000000,0.0,0.0,0.0,0.0,0.0,0.0
161,199,RMB,800000000721,22,0.0,0.0,0.0,0.0,1000000000.0,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220729113541,0.0,0.0,0.0,0.0,0.0,0.0
162,200,RMB,900000000721,2301,0.0,0.0,0.0,0.0,1000000000.0,988254405.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220723215902,0.0,0.0,0.0,0.0,0.0,0.0
163,201,RMB,000020220728,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220728000000,0.0,0.0,0.0,0.0,0.0,0.0
164,202,RMB,000000220728,22,2226106882.84,0.0,0.0,0.0,10000000000.0,9999880785.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220831185652,0.0,0.0,0.0,0.0,0.0,0.0
165,203,RMB,000000220729,2411,0.0,0.0,0.0,0.0,10000000000.0,9998183393.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220818135545,0.0,0.0,0.0,0.0,0.0,0.0
166,204,RMB,000020220728,2401,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220831161608,0.0,0.0,0.0,0.0,0.0,0.0
