productNum,productAcctNum,PortfolioNum,exchId,regId,offerRegId,regName,currencyId,deskId,F_hedgeFlagList,regStatus,exchProperty,memo,openDate,optId,acctId,thirdSystemId,fixFlag,flag,PortfolioName,prodAcctType,acctPermitList,ownertype,branchCode,regPermitList,grantStkTypeList
128,160,176,0,2022062703,2022062703,沪A,RMB,,SPEC,0,0,,20220627000000,99990,202206271798,2302,0.0,1,ceshi003,3,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
128,160,176,1,2022062704,2022062704,深A,RMB,,SPEC,0,0,,20220627000000,99990,202206271798,2302,2.0,1,ceshi003,3,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
129,161,177,Q,test,test,test,RMB,,SPEC,0,0,,20220628000000,99990,test,2501,0.0,1,A产品,0,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
129,161,177,V,test,test,test,RMB,,SPEC,0,0,,20220628000000,99990,test,2501,0.0,1,A产品,0,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
132,164,180,G,FIXACACCTID,FIXACACCTID,FIXACACCTID,RMB,,SPEC,0,0,,20220629000000,99990,FIXAC-TEST-ACCTID,2401,0.0,1,FIXAC-KJ,0,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
132,164,180,H,FIXACACCTID,FIXACACCTID,FIXACACCTID,RMB,,SPEC,0,0,,20220629000000,99990,FIXAC-TEST-ACCTID,2401,0.0,1,FIXAC-KJ,0,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
132,164,180,Q,FIXACACCTID,FIXACACCTID,FIXACACCTID,RMB,,SPEC,0,0,,20220629000000,99990,FIXAC-TEST-ACCTID,2401,0.0,1,FIXAC-KJ,0,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
132,164,180,T,FIXACACCTID,FIXACACCTID,FIXACACCTID,RMB,,SPEC,0,0,,20220629000000,99990,FIXAC-TEST-ACCTID,2401,0.0,1,FIXAC-KJ,0,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
132,164,180,V,FIXACACCTID,FIXACACCTID,FIXACACCTID,RMB,,SPEC,0,0,,20220629000000,99990,FIXAC-TEST-ACCTID,2401,0.0,1,FIXAC-KJ,0,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
132,169,186,G,1230012,1230012,G12,RMB,,SPEC,0,0,,20220706000000,99990,09222834,2401,0.0,1,压测,0,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
132,169,186,T,t012321,t012321,T12,RMB,,SPEC,0,0,,20220706000000,99990,09222834,2401,0.0,1,压测,0,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
133,165,181,4,6300000000,6300000000,深圳港股,HKD,,SPEC,0,0,,20220630000000,99990,000000006300,2301,0.0,1,000000006300,0,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
133,165,181,5,A630000000,A630000000,上海港股,HKD,,SPEC,0,0,,20220630000000,99990,000000006300,2301,0.0,1,000000006300,0,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
134,166,182,0,E001090430,E001090430,上海股东,RMB,,SPEC,0,0,,20220701000000,99990,20018505,2403,0.0,1,135,3,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
134,166,182,1,0600108817,0600108817,深圳股东,RMB,,SPEC,0,0,,20220701000000,99990,20018505,2403,2.0,1,135,3,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
134,166,183,0,E001090430,E001090430,上海股东,RMB,,SPEC,0,0,,20220701000000,99990,20018505,2403,0.0,0,136,3,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
134,166,183,1,0600108817,0600108817,深圳股东,RMB,,SPEC,0,0,,20220701000000,99990,20018505,2403,2.0,0,136,3,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
135,167,184,0,E001090430,E001090430,沪A华泰,RMB,,SPEC,0,0,,20220701000000,99990,20018505,2407,0.0,1,HTCS_ACC,3,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
135,167,184,1,0600108817,0600108817,深A华泰,RMB,,SPEC,0,0,,20220701000000,99990,20018505,2407,2.0,1,HTCS_ACC,3,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
136,168,185,0,E060221006,E060221006,中金沪A,RMB,,SPEC,0,0,,20220701000000,99990,22978488,2408,0.0,1,ZJCFCS_ACC,3,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
136,168,185,1,0680049524,0680049524,深A,RMB,,SPEC,0,0,,20220701000000,99990,22978488,2408,2.0,1,ZJCFCS_ACC,3,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
136,320,356,0,001,001,001,RMB,,SPEC,0,0,,20220830000000,99990,001,2301,0.0,1,001,3,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
136,320,356,1,001,001,001,RMB,,SPEC,0,0,,20220830000000,99990,001,2301,2.0,1,001,3,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
137,170,187,H,02027346924,02027346924,02-0273469-24,RMB,,SPEC,0,0,,20220706000000,99990,02-0273469-24,2504,0.0,1,跨境港股融券交易,3,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
139,172,189,0,E001090430,E001090430,华泰2410,RMB,,SPEC,0,0,,20220711000000,99990,20018505,2410,0.0,1,华泰2410,3,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
139,172,189,1,0600108817,0600108817,华泰深A2410,RMB,,SPEC,0,0,,20220711000000,99990,20018505,2410,2.0,1,华泰2410,3,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
140,173,190,Z,test003,test003,测试003,RMB,,SPEC,0,1,,20220927195713,99990,0000,3004,,1,0000,1,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
140,173,192,D,test004,test004,测试0044,RMB,,SPEC,0,1,,20220927195713,99990,0000,3004,,0,00001,1,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
142,177,195,D,0712,0712,测试账号,RMB,,SPEC,0,1,,20220712000000,99990,0712,2201,0.0,1,测试期货,1,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
143,178,196,D,0718,0718,0718-股东,RMB,,SPEC,0,1,,20220718000000,99990,0718,2201,0.0,1,期货A,1,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
143,179,197,D,0718,0718,0718-股东,RMB,,SPEC,0,1,,20220718000000,99990,0718,2201,0.0,1,期货B,1,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
143,179,197,F,0718,0718,0718-股东,RMB,,SPEC,0,1,,20220727000000,99990,0718,2201,0.0,1,期货B,1,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
143,179,197,S,0718,0718,0718-股东,RMB,,SPEC,0,1,,20220718000000,99990,0718,2201,0.0,1,期货B,1,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
143,179,197,Z,0718,0718,0718-股东,RMB,,SPEC,0,1,,20220727000000,99990,0718,2201,0.0,1,期货B,1,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
144,180,198,0,0A20220718,0A20220718,融入方A,RMB,,SPEC,0,0,,20220718000000,99990,000020220718,2401,0.0,1,融入方A,0,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
144,180,198,1,0B20220718,0B20220718,融入方A,RMB,,SPEC,0,0,,20220718000000,99990,000020220718,2401,2.0,1,融入方A,0,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
144,189,207,0,0A20220719,0A20220719,融入方B,RMB,,SPEC,0,0,,20220718000000,99990,000020220719,2401,0.0,1,融入方B,0,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
144,189,207,1,0B20220719,0B20220719,融入方B,RMB,,SPEC,0,0,,20220718000000,99990,000020220719,2401,2.0,1,融入方B,0,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
146,182,200,0,0A00220718,0A00220718,B账户,RMB,,SPEC,0,0,,20220718000000,99990,000000220718,22,0.0,1,TOOB1,3,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
146,182,200,1,0B00220718,0B00220718,B账户,RMB,,SPEC,0,0,,20220718000000,99990,000000220718,22,2.0,1,TOOB1,3,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
147,183,201,0,0A00220719,0A00220719,C账户,RMB,,SPEC,0,0,,20220718000000,99990,000000220719,22,0.0,1,TOOC,3,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
147,183,201,1,0B00220719,0B00220719,C账户,RMB,,SPEC,0,0,,20220718000000,99990,000000220719,22,2.0,1,TOOC,3,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
148,184,202,0,0A000001,0A000001,A-沪,RMB,,SPEC,0,0,,20220718000000,99990,000000890111,2401,0.0,1,Asbl,0,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
148,184,202,1,0A000002,0A000002,A-深,RMB,,SPEC,0,0,,20220718000000,99990,000000890111,2401,2.0,1,Asbl,0,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
149,185,203,0,0B000001,0B000001,B沪,RMB,,SPEC,0,0,,20220718000000,99990,000000890112,22,0.0,1,Bsbl,3,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
149,185,203,1,0B000002,0B000002,B深,RMB,,SPEC,0,0,,20220718000000,99990,000000890112,22,2.0,1,Bsbl,3,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
150,186,204,0,0C000001,0C000001,C沪,RMB,,SPEC,0,0,,20220718000000,99990,000000890113,22,0.0,1,Csbl,3,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
150,186,204,1,0C000002,0C000002,C深,RMB,,SPEC,0,0,,20220718000000,99990,000000890113,22,2.0,1,Csbl,3,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
151,187,205,0,2022071801,2022071801,上海01,RMB,,SPEC,0,0,,20220718000000,99990,2022071800001,2401,0.0,1,ZKA01,0,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
151,187,205,1,2022071802,2022071802,深圳01,RMB,,SPEC,0,0,,20220718000000,99990,2022071800001,2401,2.0,1,ZKA01,0,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
152,188,206,0,2022071803,2022071803,上海02,RMB,,SPEC,0,0,,20220718000000,99990,202207180002,2401,0.0,1,ZKA02,0,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
152,188,206,1,2022071804,2022071804,深圳02,RMB,,SPEC,0,0,,20220718000000,99990,202207180002,2401,2.0,1,ZKA02,0,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
153,190,208,0,2022071805,2022071805,上海B,RMB,,SPEC,0,0,,20220718000000,99990,202207180003,22,0.0,1,ZKB01,3,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
153,190,208,1,2022071806,2022071806,深圳B,RMB,,SPEC,0,0,,20220718000000,99990,202207180003,22,2.0,1,ZKB01,3,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
154,191,209,0,2022071807,2022071807,C上海,RMB,,SPEC,0,0,,20220718000000,99990,202207180007,22,0.0,1,ZKC01,3,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
154,191,209,1,2022071808,2022071808,C深圳,RMB,,SPEC,0,0,,20220718000000,99990,202207180007,22,2.0,1,ZKC01,3,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
155,192,210,0,E055551917,E055551917,上海,RMB,,SPEC,0,0,,20220718000000,99990,800190021025,2412,0.0,1,中金测试,3,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
155,192,210,1,0680038666,0680038666,深圳,RMB,,SPEC,0,0,,20220718000000,99990,800190021025,2412,2.0,1,中金测试,3,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
156,193,211,0,E047949863,E047949863,YYJ,RMB,,SPEC,0,0,,20220719000000,99990,8009176777,2406,0.0,0,6666,3,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
156,193,211,1,0680019820,0680019820,YYJ,RMB,,SPEC,0,0,,20220719000000,99990,8009176777,2406,2.0,0,6666,3,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
156,193,212,0,E047949863,E047949863,YYJ,RMB,,SPEC,0,0,,20220719000000,99990,8009176777,2406,0.0,0,5555,3,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
156,193,212,1,0680019820,0680019820,YYJ,RMB,,SPEC,0,0,,20220719000000,99990,8009176777,2406,2.0,0,5555,3,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
157,194,213,0,E060657011,E060657011,中金财富C账户,RMB,15810,SPEC,0,0,,20220719000000,99990,12988881,2411,0.0,1,中金财富C账户,3,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
157,194,213,1,0680050737,0680050737,中金财富C账户,RMB,15810,SPEC,0,0,,20220719000000,99990,12988881,2411,2.0,1,中金财富C账户,3,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
158,195,214,0,E001090430,E001090430,华泰C账户,RMB,15810,SPEC,0,0,,20220719000000,99990,900200560,2409,0.0,1,华泰约券C账户,3,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
159,196,215,0,E000299293,E000299293,E000299293,RMB,15810,SPEC,0,0,,20220722000000,99990,900020116,2409,0.0,1,HT约券C账户,3,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
159,196,215,1,0680000173,0680000173,0680000173,RMB,15810,SPEC,0,0,,20220722000000,99990,900020116,2409,2.0,1,HT约券C账户,3,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
160,197,216,0,E060701632,E060701632,中金财富,RMB,15810,SPEC,0,0,,20220720000000,99990,12988883,2411,0.0,1,中金财富C账号,3,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
160,197,216,1,0680050854,0680050854,中金财富,RMB,15810,SPEC,0,0,,20220720000000,99990,12988883,2411,2.0,1,中金财富C账号,3,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
161,199,218,0,A700000721,A700000721,gudong,RMB,,SPEC,0,0,,20220721000000,99990,800000000721,22,0.0,1,合约A0721,0,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
161,199,218,1,S000000721,S000000721,gudong,RMB,,SPEC,0,0,,20220721000000,99990,800000000721,22,2.0,1,合约A0721,0,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
162,200,219,0,A900000721,A900000721,gudong,RMB,,SPEC,0,0,,20220721000000,99990,900000000721,2301,0.0,1,对冲B0721,0,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
162,200,219,1,S900000721,S900000721,gudong,RMB,,SPEC,0,0,,20220721000000,99990,900000000721,2301,2.0,1,对冲B0721,0,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
163,201,220,0,0A20220728,0A20220728,0A20220728,RMB,,SPEC,0,0,,20220728121232,99990,000020220728,22,0.0,1,IMSTOB010101,3,,,,,ALL
164,202,221,0,0A20220728,0A20220728,Bzhanghu,RMB,,SPEC,0,0,,20220728000000,99990,000000220728,22,0.0,1,TOOB2,3,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
164,202,221,1,0B20220728,0B20220728,Bzhanghu,RMB,,SPEC,0,0,,20220728000000,99990,000000220728,22,2.0,1,TOOB2,3,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
165,203,222,0,0A00220729,0A00220729,Czhanghu,RMB,,SPEC,0,0,,20220728000000,99990,000000220729,2411,0.0,1,TOOC2,3,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
165,203,222,1,0B00220729,0B00220729,Czhanghu,RMB,,SPEC,0,0,,20220728000000,99990,000000220729,2411,2.0,1,TOOC2,3,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
166,204,223,H,0000202207282,0000202207282,0000202207282,RMB,15810,SPEC,0,0,,20220831000000,99990,000020220728,2401,0.0,1,跨境测试,0,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^F2^M0^R0^U1^U2
166,204,223,Q,Q20220718,Q20220718,纳斯达克,RMB,15810,SPEC,0,0,,20220728000000,99990,000020220728,2401,0.0,1,跨境测试,0,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
166,204,223,V,0000202207281,0000202207281,纽交所1,RMB,15810,SPEC,0,0,,20220728000000,99990,000020220728,2401,0.0,1,跨境测试,0,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
167,205,224,Q,000020220728,000020220728,纳斯达克GD,RMB,,SPEC,0,0,,20220728000000,99990,00020220728,2401,0.0,1,跨境_TZZH,0,,,,,A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
167,205,224,V,100020220728,100020220728,纽交所GD,RMB,,SPEC,0,0,,20220728000000,99990,00020220728,2401,0.0,1,跨境_TZZH,0,,,,,A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
168,206,225,H,A220278000,A220278000,港股跨境股东,RMB,,SPEC,0,0,,20220728000000,99990,000000220278,2401,0.0,1,港股测试28,0,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
169,207,226,0,A770000729,A770000729,gudong,RMB,,SPEC,0,0,,20220729000000,99990,770000000729,22,0.0,1,合约A,0,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
169,207,226,1,S000000729,S000000729,gudong,RMB,,SPEC,0,0,,20220729000000,99990,770000000729,22,2.0,1,合约A,0,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
170,208,227,0,A880000729,A880000729,gudong,RMB,,SPEC,0,0,,20220729000000,99990,880000000729,22,0.0,1,合约B,0,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
170,208,227,1,S880000729,S880000729,gudong,RMB,,SPEC,0,0,,20220729000000,99990,880000000729,22,2.0,1,合约B,0,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
171,209,228,0,A990000729,A990000729,gudong,RMB,,SPEC,0,0,,20220729000000,99990,990000000729,2301,0.0,1,对冲C,0,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
171,209,228,1,S990000729,S990000729,gudong,RMB,,SPEC,0,0,,20220729000000,99990,990000000729,2301,2.0,1,对冲C,0,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
172,210,229,0,0A20220729,0A20220729,0A20220729,RMB,,SPEC,0,0,,20220729000000,99990,000020220729,2401,0.0,1,A产品,0,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
172,210,229,1,1A20220729,1A20220729,1A20220729,RMB,,SPEC,0,0,,20220729000000,99990,000020220729,2401,2.0,1,A产品,0,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
173,211,230,0,0A20220730,0A20220730,0A20220730,RMB,,SPEC,0,0,,20220729000000,99990,000020220730,22,0.0,1,B产品,3,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
173,211,230,1,1A20220730,1A20220730,1A20220730,RMB,,SPEC,0,0,,20220729000000,99990,000020220730,22,2.0,1,B产品,3,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
174,212,231,0,E029937745,E029937745,E029937745,RMB,,SPEC,0,0,,20220729000000,99990,83997792,2408,0.0,1,C产品,3,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
174,212,231,1,0603008593,0603008593,0603008593,RMB,,SPEC,0,0,,20220729000000,99990,83997792,2408,2.0,1,C产品,3,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
175,213,232,0,0A00220730,0A00220730,TOOD,RMB,,SPEC,0,0,,20220729000000,99990,000000220730,22,0.0,1,TOOD,3,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
175,213,232,1,0B00220730,0B00220730,TOOD,RMB,,SPEC,0,0,,20220729000000,99990,000000220730,22,2.0,1,TOOD,3,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
175,214,233,0,0A20220801,0A20220801,TOOD2,RMB,,SPEC,0,0,,20220730000000,99990,000020220801,22,0.0,1,TOOD2,3,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
175,214,233,1,0B20220801,0B20220801,TOOD2,RMB,,SPEC,0,0,,20220730000000,99990,000020220801,22,2.0,1,TOOD2,3,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
176,215,234,0,A000000845,A000000845,A000000845,RMB,15810,SPEC,0,0,,20220818000000,99990,0050000845,2413,0.0,1,海通现货,0,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
176,215,234,1,0000000845,0000000845,0000000845,RMB,15810,SPEC,0,0,,20220818000000,99990,0050000845,2413,2.0,1,海通现货,0,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
177,216,235,0,ZDSH01,ZDSH01,ZDSH股东,RMB,,SPEC,0,0,,20220812194127,99990,10012345,2301,0.0,1,ZD产品1号,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2
177,216,235,1,ZDSZ01,ZDSZ01,ZDSZ股东,RMB,,SPEC,0,0,,20220812194127,99990,10012345,2301,2.0,1,ZD产品1号,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2
179,218,237,0,123123,123123,0001,RMB,,SPEC,0,0,,20220808000000,99990,123123,2401,0.0,1,211,0,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
179,218,237,1,123456,123456,0002,RMB,,SPEC,0,0,,20220808000000,99990,123123,2401,2.0,1,211,0,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
180,219,238,0,123123,123123,0001,RMB,,SPEC,0,0,,20220808000000,99990,123456,22,0.0,1,212,3,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
180,219,238,1,123456,123456,0002,RMB,,SPEC,0,0,,20220808000000,99990,123456,22,2.0,1,212,3,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
181,220,239,0,123123,123123,0001,RMB,,SPEC,0,0,,20220808000000,99990,123789,2411,0.0,1,213,3,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2
